volume_lag_1,return_lag_1,log_close_lag_1,volume_lag_2,return_lag_2,log_close_lag_2,volume_lag_3,return_lag_3,log_close_lag_3,volume_lag_5,return_lag_5,log_close_lag_5,volume_lag_10,return_lag_10,log_close_lag_10,volume_lag_20,return_lag_20,log_close_lag_20,volume_lag_60,return_lag_60,log_close_lag_60,volume_mean_3,volume_std_3,return_std_3,close_vs_ma_3,volume_mean_5,volume_std_5,return_std_5,close_vs_ma_5,volume_mean_10,volume_std_10,return_std_10,close_vs_ma_10,volume_mean_20,volume_std_20,return_std_20,close_vs_ma_20,volume_mean_60,volume_std_60,return_std_60,close_vs_ma_60,prev_day_range_pct,day_of_week,month
17.34191487573915,-0.005277427623642916,4.189200108393185,16.38454938827532,0.011034498084291133,4.1944915108270395,16.710054987035793,0.02279071317829451,4.178226046202803,16.677146993910355,0.10967199142687978,4.150567369073854,16.138359250421875,0.056534305838153553,4.139955057550586,17.122556624745354,0.07338109458804243,4.082440674585527,17.14504393240213,0.46926499023318513,3.729301416632058,16.812173083683422,0.48678357449068693,0.011390003010840843,0.0018730484870248532,16.73436069757696,0.3627702140954919,0.027364138891672864,0.013332932854087876,16.507551784206797,0.3944147252667887,0.035342763351053144,0.05072868813859022,16.65894535441124,0.38480731772344046,0.03126031762789083,0.07571769049618204,16.614229173882112,0.6589329790465734,0.043935032822612984,0.20558845007710302,0.03633107288081752,3,2
17.989195735296754,-0.24162500770615425,3.912622805512106,17.34191487573915,-0.24562727683956576,4.189200108393185,16.38454938827532,-0.23325672030651345,4.1944915108270395,16.55813724292419,-0.21175361254524017,4.1666652238017265,16.383511562104342,-0.2033439522825471,4.122932051467923,17.25342462287608,-0.15618151195511032,4.043928058779601,16.5951954179582,0.2012003985017814,3.7588718725540167,17.23855333310374,0.8073011712640437,0.14312356943111754,-0.1767771116717859,16.996770445854242,0.6620898913642316,0.11276605008148119,-0.1984170378440735,16.69263543269428,0.5884511573227192,0.0859440209446931,-0.18660989211187207,16.70227730993881,0.47741266835246865,0.06292389581734062,-0.17799668042258232,16.628298370597022,0.679160246448583,0.05352880351476076,-0.08803953740045412,0.07725745747367213,4,2
17.292406053976514,0.08634817282326956,3.9954445767686897,17.989195735296754,-0.1761407128067195,3.912622805512106,17.34191487573915,-0.180488570566948,4.189200108393185,16.710054987035793,-0.15736437209302323,4.178226046202803,16.761426603625445,-0.11969555815693034,4.058890081237698,16.924195508643052,-0.047326924580664786,4.04305126783455,15.658716343204807,0.26689966121679887,3.735285874660788,17.541172221670806,0.38878860892443173,0.16922462213219366,-0.04285297379340147,17.143624208064704,0.6206092340771096,0.12525762678512545,-0.09992716017439818,16.783524881881497,0.6053494116843449,0.09215687704988326,-0.10562954648855438,16.704226381493832,0.4798545206374683,0.06571584344334903,-0.10503308842641113,16.639918547863992,0.6845275653965657,0.0544684759220745,-0.012727704489858827,0.08139757954323638,0,2
16.58079888454419,-0.026310948530301692,3.968781301453859,17.292406053976514,0.057765321962129246,3.9954445767686897,17.989195735296754,-0.19781723210827296,3.912622805512106,16.38454938827532,-0.18896554789272035,4.1944915108270395,16.054173579776425,-0.08616822655845269,4.101651120859205,16.861889747048004,-0.07157898245614036,4.0573347365882,15.977490843472141,0.26300705188510487,3.751854206326967,17.287466891272487,0.7042114162654631,0.1666426460271236,0.009281621401195705,17.117772987566386,0.6453820444227584,0.12350697971468118,-0.08629443815455551,16.765462109973374,0.6087672471518629,0.09052212986779128,-0.1219512483256242,16.68705655028889,0.47770827513851055,0.06597723576002294,-0.12564336467263126,16.655286590219653,0.672368291482687,0.05449675807838054,-0.04190030153144553,0.04128440366972477,1,2
16.396961625571404,0.020408201829485995,3.9889840465642745,16.58079888454419,-0.006439705848747201,3.968781301453859,17.292406053976514,0.07935241014096373,3.9954445767686897,17.34191487573915,-0.18576598311218329,4.189200108393185,16.066243358255058,-0.10655193756704062,4.085135639957649,16.510815009334824,-0.06606710480802491,4.064057144104465,16.222404673991488,0.2676056933148212,3.7997497405689895,16.756722188030704,0.47293439039962304,0.05660217370555092,0.0045265952632627116,17.120255435025605,0.64187095536213,0.12392908866854627,-0.026219915983985542,16.79974091455287,0.5728572558504407,0.08943023884421887,-0.09435480862159062,16.66381014421506,0.48005916506697616,0.06606662043502018,-0.10497484516885269,16.662277769921307,0.6673633950425926,0.0545118005326259,-0.025698698865267877,0.02443616495420745,2,2
16.82141343513931,0.05277774074074082,4.040416185016245,16.396961625571404,0.07426304135536821,3.9889840465642745,16.58079888454419,0.0459981617662617,3.968781301453859,17.989195735296754,-0.13824470004176592,3.912622805512106,16.677146993910355,-0.04373428017267822,4.150567369073854,16.89034962443711,-0.023363700796490416,4.120174738923119,15.896284211988352,0.27209664963295244,3.783734985126615,16.599724648418302,0.21285787057342392,0.03976071518110811,0.04139951252120677,17.016155146905636,0.6391366396662116,0.12979089924900544,0.060041012195737764,16.875257922241296,0.5119583065463269,0.09128730051065569,-0.042381186557804096,16.679340065505286,0.4798731715249447,0.06714627025562743,-0.056674245864857475,16.672261249273767,0.6651483304604662,0.054564202659571584,0.021985692239354426,0.04069031863197667,3,2
17.07546916894365,-0.006684204280886674,4.033709541393263,16.82141343513931,0.045740759259259356,4.040416185016245,16.396961625571404,0.06708244773554228,3.9889840465642745,17.292406053976514,0.1287228088891228,3.9954445767686897,16.55813724292419,-0.11028832345535966,4.1666652238017265,16.634222319326927,-0.08283253207731034,4.103799720992856,16.36578546269053,0.28399274670304697,3.7169808599175673,16.764614743218118,0.3428012400156205,0.029769974873832327,0.01249105912318349,16.83340983363501,0.3618402601968052,0.04525625470219167,0.028260352311817005,16.915090139744628,0.5103247676883681,0.08812468697579644,-0.03743221829877785,16.688596042730612,0.4859048382348749,0.06582583513131934,-0.058997988881938745,16.691914331889688,0.6592262726434366,0.05451573957322592,0.011369795337123012,0.06277868735509173,4,2
16.351582168905466,0.017177226541929658,4.050740907330498,17.07546916894365,0.010378206169857851,4.033709541393263,16.82141343513931,0.0637036851851851,4.040416185016245,16.58079888454419,0.056853746342364175,3.968781301453859,16.710054987035793,-0.10945737984496129,4.178226046202803,17.163331846138984,-0.05167576357932968,4.130355015822304,15.82192659909885,0.3962080796355876,3.7316994512968646,16.749488257662808,0.36726423807983166,0.02992347851294157,0.009135623203743393,16.6452450566208,0.3033825750039358,0.029898864827338542,0.03428406488452973,16.894434632342755,0.5301720558707711,0.08815372065881208,-0.008971711618064537,16.67446403520954,0.49164569512711553,0.06586915975488769,-0.04033148595052749,16.691677610326607,0.6593479060773767,0.0537448209586753,0.02376120113676161,0.020343739038933648,1,2
16.189346810592017,0.012883025990303443,4.063541653067055,16.351582168905466,0.030281547188214075,4.050740907330498,17.07546916894365,0.023394934859980232,4.033709541393263,16.396961625571404,0.09939535523036103,3.9889840465642745,16.38454938827532,-0.1083524904214559,4.1944915108270395,16.43579942820446,-0.06463024011848495,4.135646425586883,15.567719099524236,0.3935329341317366,3.714790811537901,16.53879938281371,0.4717954242893444,0.012719306452367468,0.0142367365913183,16.56695464183037,0.3678338292152374,0.021464208944968165,0.02813318037840662,16.842363814698377,0.5740480972601801,0.08818489396740967,0.01619130193552798,16.625764783432192,0.48890365770276073,0.06563822950661938,-0.02469280182736555,16.69780128051816,0.6528069699941292,0.05374066783020457,0.031914014602987484,0.03230820607622312,2,2
17.067804601721683,-0.046063939498109274,4.0163830207523885,16.189346810592017,-0.03377435643757587,4.063541653067055,16.351582168905466,-0.01717727966748228,4.050740907330498,16.82141343513931,0.02777777777777768,4.040416185016245,17.34191487573915,-0.16314837153196615,4.189200108393185,16.306804515402085,-0.11242602130858814,4.1342060796318565,15.934744043844635,0.35200977715005544,3.739097194050112,16.536244527073055,0.46743680063955007,0.03533796348775985,-0.026998591789379356,16.701123237060422,0.41022978337660193,0.03616629884463059,-0.024398811871739645,16.910689336043013,0.5538076975163001,0.08852416338547085,-0.01194565535894676,16.65736504210805,0.4963471716655077,0.06637856394130984,-0.06410461398153744,16.72280270555478,0.6373351818974622,0.05409283038685618,-0.019806962631752856,0.07405510391559597,3,2
16.30950363419433,0.02036037837837834,4.036538897784198,17.067804601721683,-0.026641440357511148,4.0163830207523885,16.189346810592017,-0.01410163673575271,4.063541653067055,17.07546916894365,-0.003869780259271094,4.033709541393263,17.989195735296754,-0.1415795036898665,3.912622805512106,16.138359250421875,-0.09304929681372998,4.139955057550586,15.637677336663693,0.3464098823963413,3.713572066704308,16.52221834883601,0.4762957957697573,0.03638416675877996,-0.0024660794876046888,16.59874127687143,0.435786574314564,0.027572885792812585,-0.0037646752383201365,16.80744821188853,0.5606750075983822,0.08916211361631728,0.02521863271233382,16.657499998047662,0.49624719506331083,0.0665943464007641,-0.040348390233215126,16.72904869872728,0.6312888462049034,0.054071630893215886,-0.004120900627951896,0.04353278394840558,4,2
